1.659107540966942906e+00
1.650577042018994689e+00
1.642844167072325945e+00
1.654818374896422029e+00
1.646410583052784204e+00
1.618469499982893467e+00
1.620436749886721373e+00
1.643298208015039563e+00
1.657207750016823411e+00
1.639207666972652078e+00
