1.000000000000000000e+00,8.464880091681455760e-04,2.837075211573391936e-04,2.361939841648563743e-04,3.222797822672873735e-04
5.000000000000000000e+00,3.048190277768298914e-03,2.791626538964919746e-04,2.343951637158170342e-04,3.091191465500742197e-04
7.000000000000000000e+00,4.401810624985955274e-03,2.756245390628464737e-04,2.340713253943249583e-04,3.035340050701051950e-04
1.000000000000000000e+01,6.137399814712504904e-03,2.726471619098447372e-04,2.340398641536012292e-04,2.998755662702023983e-04
