1.703559583984315395e+00
1.663415292045101523e+00
1.646417833166196942e+00
1.648418291937559843e+00
1.646006708033382893e+00
1.636032416950911283e+00
1.642044416861608624e+00
1.593097958015277982e+00
1.600418249843642116e+00
1.585139250149950385e+00
