1.000000000000000000e+00,8.558939700014888937e-04,2.838824817445129373e-04,2.531758509576320648e-04,3.257545758970081806e-04
5.000000000000000000e+00,3.068549467522340563e-03,2.782410141662694297e-04,2.506901219021528959e-04,3.129263641312718391e-04
7.000000000000000000e+00,4.437559838083365502e-03,2.757895344984717667e-04,2.497481764294207096e-04,3.030444495379924774e-04
1.000000000000000000e+01,6.151317534774231738e-03,2.715236551011912525e-04,2.494083892088383436e-04,2.903699642047286034e-04
