6.171678616595454514e+01
8.538607600005343556e+01
9.133045404101721942e+01
8.253166100010275841e+01
7.104388733394443989e+01
6.250769199989736080e+01
6.039578062505461276e+01
5.945586470793932676e+01
5.874251416698098183e+01
5.625709266588091850e+01
