1.000000000000000000e+00,1.558867923611412937e-02,1.892401099205017090e+00,2.288105010986328125e+00,2.288105010986328125e+00
5.000000000000000000e+00,8.971584847222806303e-02,5.518745109438896179e-01,5.660983324050903320e-01,5.660983324050903320e-01
7.000000000000000000e+00,1.199373732638519402e-01,2.699891701340675354e-01,4.133656919002532959e-01,4.133656919002532959e-01
1.000000000000000000e+01,1.631621325810879708e-01,1.453626509755849838e-01,1.821440458297729492e-01,1.821440458297729492e-01
