5.212613366707228124e+01
6.643321862490847707e+01
6.982786324992775917e+01
6.550411970913410187e+01
5.677475958294235170e+01
5.281267245789058506e+01
5.081822716700844467e+01
4.926272949995473027e+01
5.004208391695283353e+01
5.045639991690404713e+01
